Player_ID,Player,Display_Name,Player_Slug,NBA_Player_ID,Headshot_URL,Headshot_Source,Headshot_Status,Acquisition_Need,HTTP_Status,Content_Type,Verification_Status,Has_Headshot,Original_NBA_CDN_URL
P000001,A.C. Green,A.C. Green,a-c-green,920.0,https://cdn.nba.com/headshots/nba/latest/1040x760/920.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/920.png
P000002,A.J. Bramlett,A.J. Bramlett,a-j-bramlett,1920.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1920.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1920.png
P000003,A.J. English,A.J. English,a-j-english,76672.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76672.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76672.png
P000004,A.J. Green,A.J. Green,a-j-green,1631260.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png,NBA CDN,verified,none,200.0,image/avif,verified,True,
P000005,A.J. Guyton,A.J. Guyton,a-j-guyton,2062.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2062.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2062.png
P000006,A.J. Hammons,A.J. Hammons,a-j-hammons,1627773.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627773.png,NBA CDN,verified,none,200.0,image/webp,verified,True,
P000007,A.J. Lawson,A.J. Lawson,a-j-lawson,1630639.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630639.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000008,A.J. Price,A.J. Price,a-j-price,201985.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201985.png,NBA CDN,verified,visual_verification,200.0,image/avif,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201985.png
P000009,A.J. Wynder,A.J. Wynder,a-j-wynder,78627.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78627.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78627.png
P000010,A.W. Holt,A.W. Holt,a-w-holt,,,NBA CDN,verified,verify_alternate_headshot,,,verified,True,
P000011,AJ Griffin,AJ Griffin,aj-griffin,1631100.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1631100.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000012,AJ Johnson,AJ Johnson,aj-johnson,1642358.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642358.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000013,Aaron Brooks,Aaron Brooks,aaron-brooks,201166.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201166.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000014,Aaron Gordon,Aaron Gordon,aaron-gordon,203932.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203932.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000015,Aaron Gray,Aaron Gray,aaron-gray,201189.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201189.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201189.png
P000016,Aaron Harrison,Aaron Harrison,aaron-harrison,1626151.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626151.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000017,Aaron Henry,Aaron Henry,aaron-henry,1630565.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630565.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000018,Aaron Holiday,Aaron Holiday,aaron-holiday,1628988.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628988.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000019,Aaron Jackson,Aaron Jackson,aaron-jackson,1628935.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628935.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628935.png
P000020,Aaron James,Aaron James,aaron-james,77115.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77115.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77115.png
P000021,Aaron McKie,Aaron McKie,aaron-mckie,243.0,https://cdn.nba.com/headshots/nba/latest/1040x760/243.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/243.png
P000022,Aaron Miles,Aaron Miles,aaron-miles,101223.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101223.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000023,Aaron Nesmith,Aaron Nesmith,aaron-nesmith,1630174.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630174.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000024,Aaron Swinson,Aaron Swinson,aaron-swinson,78286.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78286.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78286.png
P000025,Aaron Wiggins,Aaron Wiggins,aaron-wiggins,1630598.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630598.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000026,Aaron Williams,Aaron Williams,aaron-williams,1425.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1425.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1425.png
P000027,Abdel Nader,Abdel Nader,abdel-nader,1627846.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627846.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000028,Abdul Jeelani,Abdul Jeelani,abdul-jeelani,77126.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77126.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77126.png
P000029,Ace Bailey,Ace Bailey,ace-bailey,1642846.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642846.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000030,Acie Earl,Acie Earl,acie-earl,768.0,https://cdn.nba.com/headshots/nba/latest/1040x760/768.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/768.png
P000031,Acie Law,Acie Law,acie-law,201151.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201151.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201151.png
P000032,Adam Flagler,Adam Flagler,adam-flagler,1641745.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1641745.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000033,Adam Harrington,Adam Harrington,adam-harrington,2492.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2492.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2492.png
P000034,Adam Keefe,Adam Keefe,adam-keefe,228.0,https://cdn.nba.com/headshots/nba/latest/1040x760/228.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/228.png
P000035,Adam Mokoka,Adam Mokoka,adam-mokoka,1629690.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629690.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000036,Adam Morrison,Adam Morrison,adam-morrison,200747.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200747.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200747.png
P000037,Adama Sanogo,Adama Sanogo,adama-sanogo,1641766.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1641766.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000038,Adama-Alpha Bal,Adama-Alpha Bal,adama-alpha-bal,,,NBA CDN,verified,verify_alternate_headshot,,,verified,True,
P000039,Ade Murkey,Ade Murkey,ade-murkey,1630278.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630278.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000040,Adem Bona,Adem Bona,adem-bona,1641737.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1641737.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000041,Admiral Schofield,Admiral Schofield,admiral-schofield,1629678.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629678.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000042,Adonal Foyle,Adonal Foyle,adonal-foyle,1502.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1502.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000043,Adonis Jordan,Adonis Jordan,adonis-jordan,1817.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1817.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1817.png
P000044,Adonis Thomas,Adonis Thomas,adonis-thomas,203519.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203519.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000045,Adou Thiero,Adou Thiero,adou-thiero,1642876.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642876.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000046,Adreian Payne,Adreian Payne,adreian-payne,203940.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203940.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000047,Adrian Branch,Adrian Branch,adrian-branch,76237.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76237.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76237.png
P000048,Adrian Caldwell,Adrian Caldwell,adrian-caldwell,154.0,https://cdn.nba.com/headshots/nba/latest/1040x760/154.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/154.png
P000049,Adrian Dantley,Adrian Dantley,adrian-dantley-p000049,76504.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76504.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000050,Adrian Dantley*,Adrian Dantley*,adrian-dantley-p000050,76504.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76504.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000051,Adrian Griffin,Adrian Griffin,adrian-griffin,1559.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1559.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1559.png
P000052,Adrian Smith,Adrian Smith,adrian-smith,78178.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78178.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78178.png
P000053,Ahmad Caver,Ahmad Caver,ahmad-caver,1629958.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629958.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629958.png
P000054,Ajay Mitchell,Ajay Mitchell,ajay-mitchell,1642349.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642349.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000055,Al Attles,Al Attles,al-attles-p000055,,,NBA CDN,verified,verify_alternate_headshot,,,verified,True,
P000056,Al Attles*,Al Attles*,al-attles-p000056,,,NBA CDN,verified,verify_alternate_headshot,,,verified,True,
P000057,Al Bianchi,Al Bianchi,al-bianchi,76160.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76160.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76160.png
P000058,Al Butler,Al Butler,al-butler,76319.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76319.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76319.png
P000059,Al Carlson,Al Carlson,al-carlson,76343.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76343.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76343.png
P000060,Al Cervi,Al Cervi,al-cervi-p000060,76373.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76373.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76373.png
P000061,Al Cervi*,Al Cervi*,al-cervi-p000061,76373.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76373.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76373.png
P000062,Al Eberhard,Al Eberhard,al-eberhard,76634.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76634.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76634.png
P000063,Al Ferrari,Al Ferrari,al-ferrari,76708.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76708.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76708.png
P000064,Al Fleming,Al Fleming,al-fleming,76722.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76722.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76722.png
P000065,Al Hairston,Al Hairston,al-hairston,76915.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76915.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76915.png
P000066,Al Harrington,Al Harrington,al-harrington,1733.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1733.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1733.png
P000067,Al Henry,Al Henry,al-henry,77000.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77000.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77000.png
P000068,Al Horford,Al Horford,al-horford,201143.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201143.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000069,Al Jackson,Al Jackson,al-jackson,77099.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77099.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77099.png
P000070,Al Jefferson,Al Jefferson,al-jefferson,2744.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2744.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000071,Al Masino,Al Masino,al-masino,77482.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77482.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77482.png
P000072,Al McGuire,Al McGuire,al-mcguire-p000072,77536.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77536.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77536.png
P000073,Al McGuire*,Al McGuire*,al-mcguire-p000073,77536.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77536.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77536.png
P000074,Al Roges,Al Roges,al-roges,78010.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78010.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78010.png
P000075,Al Skinner,Al Skinner,al-skinner,78167.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78167.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78167.png
P000076,Al Thornton,Al Thornton,al-thornton,201154.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201154.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201154.png
P000077,Al Tucker,Al Tucker,al-tucker,78372.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78372.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78372.png
P000078,Al Wood,Al Wood,al-wood,78610.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78610.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78610.png
P000079,Al-Farouq Aminu,Al-Farouq Aminu,al-farouq-aminu,202329.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202329.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000080,Alaa Abdelnaby,Alaa Abdelnaby,alaa-abdelnaby,76001.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76001.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76001.png
P000081,Alan Anderson,Alan Anderson,alan-anderson,101187.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101187.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000082,Alan Hardy,Alan Hardy,alan-hardy,76947.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76947.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76947.png
P000083,Alan Henderson,Alan Henderson,alan-henderson,673.0,https://cdn.nba.com/headshots/nba/latest/1040x760/673.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/673.png
P000084,Alan Ogg,Alan Ogg,alan-ogg,1628.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628.png
P000085,Alan Williams,Alan Williams,alan-williams,1626210.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626210.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000086,Alando Tucker,Alando Tucker,alando-tucker,201169.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201169.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201169.png
P000087,Albert King,Albert King,albert-king,77263.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77263.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77263.png
P000088,Alec Burks,Alec Burks,alec-burks,202692.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202692.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000089,Alec Kessler,Alec Kessler,alec-kessler,77251.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77251.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77251.png
P000090,Alec Peters,Alec Peters,alec-peters,1628409.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628409.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000091,Aleem Ford,Aleem Ford,aleem-ford,1630758.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630758.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000092,Aleksandar Djordjevic,Aleksandar Djordjevic,aleksandar-djordjevic,1059.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1059.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1059.png
P000093,Aleksandar Radojević,Aleksandar Radojević,aleksandar-radojevi,1893.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1893.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1893.png
P000094,Aleksej Pokusevski,Aleksej Pokusevski,aleksej-pokusevski,1630197.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630197.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000095,Alen Smailagić,Alen Smailagić,alen-smailagi,1629346.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1629346.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000096,Alex Acker,Alex Acker,alex-acker,101165.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101165.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101165.png
P000097,Alex Antetokounmpo,Alex Antetokounmpo,alex-antetokounmpo,1630828.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1630828.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000098,Alex Blackwell,Alex Blackwell,alex-blackwell,76180.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76180.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76180.png
P000099,Alex Bradley,Alex Bradley,alex-bradley,76228.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76228.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76228.png
P000100,Alex Caruso,Alex Caruso,alex-caruso,1627936.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627936.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000101,Alex Ducas,Alex Ducas,alex-ducas,1642505.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642505.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000102,Alex English,Alex English,alex-english-p000102,76673.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76673.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76673.png
P000103,Alex English*,Alex English*,alex-english-p000103,76673.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76673.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76673.png
P000104,Alex Fudge,Alex Fudge,alex-fudge,1641788.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1641788.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000105,Alex Garcia,Alex Garcia,alex-garcia,2682.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2682.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2682.png
P000106,Alex Hannum,Alex Hannum,alex-hannum-p000106,76937.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76937.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76937.png
P000107,Alex Hannum*,Alex Hannum*,alex-hannum-p000107,76937.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76937.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76937.png
P000108,Alex Kirk,Alex Kirk,alex-kirk,203945.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203945.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203945.png
P000109,Alex Len,Alex Len,alex-len,203458.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203458.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000110,Alex Morales,Alex Morales,alex-morales,1631457.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1631457.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000111,Alex Poythress,Alex Poythress,alex-poythress,1627816.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627816.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000112,Alex Reese,Alex Reese,alex-reese,1642024.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642024.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000113,Alex Sarr,Alex Sarr,alex-sarr,1642259.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642259.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000114,Alex Scales,Alex Scales,alex-scales,2637.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2637.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2637.png
P000115,Alex Stepheson,Alex Stepheson,alex-stepheson,1627293.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627293.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627293.png
P000116,Alex Stivrins,Alex Stivrins,alex-stivrins,78261.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78261.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78261.png
P000117,Alexander Johnson,Alexander Johnson,alexander-johnson,200792.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200792.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200792.png
P000118,Alexander Volkov,Alexander Volkov,alexander-volkov,78421.0,https://cdn.nba.com/headshots/nba/latest/1040x760/78421.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78421.png
P000119,Alexey Shved,Alexey Shved,alexey-shved,203144.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203144.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203144.png
P000120,Alexis Ajinça,Alexis Ajinça,alexis-ajin-a,201582.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201582.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000121,Alfonzo McKinnie,Alfonzo McKinnie,alfonzo-mckinnie,1628035.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628035.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000122,Alfredrick Hughes,Alfredrick Hughes,alfredrick-hughes,77076.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77076.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77076.png
P000123,Alijah Martin,Alijah Martin,alijah-martin,1642918.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1642918.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000124,Alize Johnson,Alize Johnson,alize-johnson,1628993.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1628993.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000125,Allan Bristow,Allan Bristow,allan-bristow,76257.0,https://cdn.nba.com/headshots/nba/latest/1040x760/76257.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/76257.png
P000126,Allan Houston,Allan Houston,allan-houston,275.0,https://cdn.nba.com/headshots/nba/latest/1040x760/275.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000127,Allan Ray,Allan Ray,allan-ray,200810.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200810.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200810.png
P000128,Allen Crabbe,Allen Crabbe,allen-crabbe,203459.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203459.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000129,Allen Iverson,Allen Iverson,allen-iverson-p000129,947.0,https://cdn.nba.com/headshots/nba/latest/1040x760/947.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000130,Allen Iverson*,Allen Iverson*,allen-iverson-p000130,947.0,https://cdn.nba.com/headshots/nba/latest/1040x760/947.png,NBA CDN,verified,manual_identity_research,,,verified,True,
P000131,Allen Leavell,Allen Leavell,allen-leavell,77353.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77353.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77353.png
P000132,Allen Murphy,Allen Murphy,allen-murphy,77668.0,https://cdn.nba.com/headshots/nba/latest/1040x760/77668.png,NBA CDN,verified,visual_verification,,,verified,True,https://cdn.nba.com/headshots/nba/latest/1040x760/77668.png
