Player_ID,Player,Career_G,Career_MP,Qualified_Career,Current_Scoring,RouteB_Scoring,Current_Efficiency,RouteB_Efficiency,Current_Creation,RouteB_Creation,Current_Rebounding,RouteB_Rebounding,Current_Defense,RouteB_Defense,Current_Impact,RouteB_Impact,Current_Overall_SDI,RouteB_Overall_SDI,RouteB_Shift_Scoring,RouteB_Shift_Efficiency,RouteB_Shift_Creation,RouteB_Shift_Rebounding,RouteB_Shift_Defense,RouteB_Shift_Impact,RouteB_Shift_Overall_SDI
andy-phillip,Andy Phillip,478.0,15378.0,True,17.881323777403036,12.225969645868465,24.12626920258145,16.188870151770658,74.24483864134342,86.84654300168634,34.232715008431704,35.07588532883643,37.51065643648764,30.338983050847457,45.69479965899403,45.69479965899403,38.548428484534135,18.802698145025296,-5.655354131534571,-7.937399050810793,12.601704360342922,0.8431703204047238,-7.171673385640187,0.0,-19.74573033950884
anfernee-hardaway,Anfernee Hardaway,704.0,23711.0,True,70.41104553119729,75.63237774030354,57.793517852106014,60.79258010118044,74.84927789936978,87.60539629005059,43.12873920878834,43.00168634064081,74.80113326332088,88.89830508474576,92.8388746803069,92.8388746803069,69.97990469293349,93.67622259696459,5.221332209106251,2.999062249074427,12.756118390680811,-0.1270528681475298,14.09717182142488,0.0,23.696317904031105
anfernee-simons,Anfernee Simons,444.0,11792.0,True,69.80860033726813,74.95784148397976,59.485136865106185,63.40640809443508,80.53147873109893,93.84485666104553,11.371794062175772,8.178752107925801,7.710299901008764,1.1864406779661016,35.12361466325661,35.12361466325661,46.6424972110404,43.59190556492411,5.149241146711631,3.9212712293288945,13.313377929946597,-3.1930419542499706,-6.5238592230426615,0.0,-3.0505916461162883
antawn-jamison,Antawn Jamison,1083.0,37638.0,True,87.72238617200675,91.48397976391232,45.71144284428424,44.60370994940978,49.54237197458824,46.79595278246206,69.33377080804814,69.05564924114671,25.487343670578024,13.64406779661017,21.48337595907928,21.483375959079282,49.96793432523476,54.468802698145026,3.761593591905566,-1.1077328948744594,-2.746419192126183,-0.27812156690143297,-11.843275873967855,3.552713678800501e-15,4.5008683729102685
anthony-carter,Anthony Carter,623.0,12184.0,True,8.035623946037099,3.372681281618887,8.738073363078087,3.0354131534569984,55.1154874855571,55.31197301854975,25.052886025131787,24.873524451939293,61.99828890857873,68.55932203389831,18.584825234441603,18.584825234441603,30.639927962965952,5.311973018549747,-4.662942664418212,-5.702660209621088,0.1964855329926536,-0.17936157319249446,6.561033125319582,0.0,-25.327954944416206
anthony-davis,Anthony Davis,807.0,27741.0,True,97.61846543001688,98.56661045531197,80.3355058502932,91.14671163575042,64.61143381003922,72.42833052276559,86.75486774796482,88.53288364249579,87.30199472579291,98.13559322033899,96.16368286445012,96.16368286445012,85.16589947025886,99.32546374367622,0.9481450252950907,10.811205785457219,7.8168967127263755,1.7780158945309665,10.83359849454608,0.0,14.15956427341736
anthony-edwards,Anthony Edwards,442.0,15400.0,True,95.38764755480608,97.47048903878583,67.16192379431033,74.70489038785834,61.69689057260905,67.8752107925801,36.01114092907132,37.09949409780776,47.46939740048943,46.016949152542374,25.319693094629155,25.319693094629155,58.965323942432015,76.81281618887016,2.082841483979749,7.542966593548016,6.178320219971056,1.0883531687364396,-1.4524482479470535,0.0,17.847492246438144
anthony-johnson,Anthony Johnson,793.0,15552.0,True,14.570615514333896,9.021922428330523,19.18467066832611,10.45531197301855,57.52831188696767,59.61214165261383,15.665818592234835,12.816188870151771,49.62118791384779,49.74576271186441,26.257459505541348,26.257459505541348,31.83636553102196,6.57672849915683,-5.548693086003373,-8.72935869530756,2.0838297656461577,-2.8496297220830638,0.1245747980166172,0.0,-25.259637031865132
anthony-mason,Anthony Mason,882.0,30605.0,True,29.94245362563238,26.39123102866779,70.85675818045922,79.0893760539629,60.83007145021098,66.44182124789208,74.5401134041731,74.19898819561551,43.05707129986414,38.813559322033896,72.2080136402387,72.2080136402387,55.87832806749034,69.73018549747049,-3.551222596964589,8.23261787350367,5.6117497976810995,-0.3411252085575853,-4.243511977830245,0.0,13.85185742998015
anthony-morrow,Anthony Morrow,564.0,12280.0,True,44.34085160202361,44.94097807757167,77.93474931002723,88.02698145025295,36.478690131142784,27.318718381112983,22.444707037860933,21.33220910623946,20.833286415160227,8.983050847457626,15.174765558397272,15.174765558397272,38.0345342922064,17.537942664418214,0.6001264755480591,10.092232140225718,-9.1599717500298,-1.1124979316214727,-11.850235567702601,0.0,-20.496591627788188
anthony-parker,Anthony Parker,494.0,13752.0,True,17.618465430016865,12.057335581787521,67.17389786638577,74.78920741989882,56.19728863413229,56.99831365935919,26.80774815641376,27.318718381112983,44.75626713288837,41.610169491525426,40.83546462063086,40.83546462063086,43.009361362882906,31.45025295109612,-5.561129848229344,7.615309553513043,0.8010250252268989,0.5109702246992249,-3.1460976413629425,0.0,-11.559108411786784
anthony-peeler,Anthony Peeler,827.0,20464.0,True,41.43844856661046,41.48397976391231,42.99828514491952,40.80944350758853,58.35458852095489,61.045531197301855,27.14619512574721,27.90893760539629,30.38881322204486,19.661016949152543,10.059676044330775,10.059676044330775,36.81737637177657,15.345699831365936,0.04553119730184818,-2.188841637330988,2.690942676346964,0.7627424796490807,-10.727796272892316,0.0,-21.471676540410634
anthony-tolliver,Anthony Tolliver,730.0,14197.0,True,11.75885328836425,5.564924114671164,76.91445273823305,86.76222596964587,45.78492657801939,39.88195615514334,50.22405695399719,50.843170320404724,37.31608386097149,29.661016949152543,55.413469735720376,55.413469735720376,44.65522010128454,36.76222596964587,-6.193929173693086,9.847773231412816,-5.902970422876045,0.6191133664075323,-7.655066911818945,0.0,-7.892994131638673
antoine-carr,Antoine Carr,987.0,19780.0,True,67.84569983136593,72.17537942664418,62.5385574153876,68.38111298482293,46.23073797410797,40.72512647554806,55.94707209529292,56.57672849915683,50.362036504605314,50.932203389830505,70.67348678601876,70.67348678601876,58.63538372342174,76.30691399662732,4.32967959527825,5.8425555694353335,-5.505611498559908,0.6296564038639119,0.5701668852251913,0.0,17.671530273205576
antoine-walker,Antoine Walker,893.0,31531.0,True,79.88806913996628,84.48566610455312,16.890122357152887,7.419898819561552,59.715836683954855,63.490725126475546,68.41053435567116,67.79089376053963,44.123017455979735,40.50847457627118,40.153452685422,40.153452685421996,51.19511216646604,58.51602023608769,4.597596964586842,-9.470223537591334,3.774888442520691,-0.6196405951315285,-3.6145428797085515,-7.105427357601002e-15,7.320908069621652
antonio-daniels,Antonio Daniels,872.0,19671.0,True,35.41252107925801,33.895446880269816,64.47570064881992,70.82630691399663,80.10709598653311,93.59190556492412,8.14709962184121,4.8903878583473865,17.913113095262094,6.864406779661017,23.6999147485081,23.6999147485081,40.744964180609486,23.60876897133221,-1.5170741989881975,6.350606265176708,13.484809578391008,-3.256711763493824,-11.048706315601077,0.0,-17.136195209277275
